Year,113 Cause Name,Cause Name,State,Deaths,Population,Crude Rate,Age Adjusted Rate
2013,"Meningitis (G00,G03)",Meningitis,Florida,20,19552860,0.1,0.1
2013,Parkinson disease (G20-G21),Parkinson disease,Florida,1947,19552860,10,6.7
2013,Alzheimer disease (G30),Alzheimer's disease,Florida,5093,19552860,26,16.9
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,42656,19552860,218.2,149.8
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension,Florida,2147,19552860,11,7.5
2013,Cerebrovascular diseases (I60-I69),Stroke,Florida,8698,19552860,44.5,30.6
2013,Atherosclerosis (I70),Atherosclerosis,Florida,601,19552860,3.1,2
2013,Aortic aneurysm and dissection (I71),Aortic aneurysm and dissection,Florida,688,19552860,3.5,2.5
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,2662,19552860,13.6,9.5
2013,Acute bronchitis and bronchiolitis (J20-J21),Acute bronchitis and bronchiolitis,Florida,12,19552860,,
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,11379,19552860,58.2,39.9
2013,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Pneumoconioses and chemical effects,Florida,42,19552860,0.2,0.1
2013,Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Florida,1016,19552860,5.2,3.4
2013,Peptic ulcer (K25-K28),Peptic ulcer,Florida,175,19552860,0.9,0.6
2013,Diseases of appendix (K35-K38),Diseases of appendix,Florida,22,19552860,0.1,0.1
2013,Hernia (K40-K46),Hernia,Florida,123,19552860,0.6,0.4
2013,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Florida,2668,19552860,13.6,10.7
2013,Cholelithiasis and other disorders of gallbladder (K80-K82),Cholelithiasis and other disorders of gallbladder,Florida,185,19552860,0.9,0.6
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Florida,3130,19552860,16,11.1
2013,"Infections of kidney (N10-N12,N13.6,N15.1)",Infections of kidney,Florida,23,19552860,0.1,0.1
2013,Hyperplasia of prostate (N40),Hyperplasia of prostate,Florida,35,19552860,0.2,0.1
2013,"Pregnancy, childbirth and the puerperium (O00-O99)","Pregnancy, childbirth and the puerperium",Florida,83,19552860,0.4,0.5
2013,Certain conditions originating in the perinatal period (P00-P96),Conditions originated in perinatal period,Florida,682,19552860,3.5,4.4
2013,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Congenital malformations,Florida,508,19552860,2.6,2.8
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Florida,8736,19552860,44.7,39.1
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Florida,2928,19552860,15,13.8
2013,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Assault (homicide),Florida,1150,19552860,5.9,6.2
2013,"Legal intervention (Y35,Y89.0)",Legal intervention,Florida,38,19552860,0.2,0.2
2013,"Complications of medical and surgical care (Y40-Y84,Y88)",Complications of medical and surgical care,Florida,198,19552860,1,0.8
2013,Enterocolitis due to Clostridium difficile (A04.7),Enterocolitis due to Clostridium difficile,Florida,517,19552860,2.6,1.8
2013,Tuberculosis (A16-A19),Tuberculosis,Georgia,14,9992167,,
2013,Septicemia (A40-A41),Septicemia,Georgia,1560,9992167,15.6,16.6
2013,Viral hepatitis (B15-B19),Viral hepatitis,Georgia,185,9992167,1.9,1.6
2013,Human immunodeficiency virus (HIV) disease (B20-B24),Human immunodeficiency virus,Georgia,385,9992167,3.9,3.7
2013,Malignant neoplasms (C00-C97),Cancer,Georgia,16417,9992167,164.3,167.6
2013,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",In situ neoplasms,Georgia,336,9992167,3.4,3.8
2013,Anemias (D50-D64),Anemias,Georgia,154,9992167,1.5,1.6
2013,Diabetes mellitus (E10-E14),Diabetes,Georgia,2199,9992167,22,23
2013,Nutritional deficiencies (E40-E64),Nutritional deficiencies,Georgia,111,9992167,1.1,1.2
2013,"Meningitis (G00,G03)",Meningitis,Georgia,18,9992167,,
2013,Parkinson disease (G20-G21),Parkinson disease,Georgia,631,9992167,6.3,7.6
2013,Alzheimer disease (G30),Alzheimer's disease,Georgia,2048,9992167,20.5,25
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,16550,9992167,165.6,178.7
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension,Georgia,1084,9992167,10.8,11.8
2013,Cerebrovascular diseases (I60-I69),Stroke,Georgia,3694,9992167,37,41.4
2013,Atherosclerosis (I70),Atherosclerosis,Georgia,134,9992167,1.3,1.6
2013,Aortic aneurysm and dissection (I71),Aortic aneurysm and dissection,Georgia,249,9992167,2.5,2.6
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1494,9992167,15,16.8
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,4172,9992167,41.8,45.4
2013,Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Georgia,502,9992167,5,5.8
2013,Peptic ulcer (K25-K28),Peptic ulcer,Georgia,65,9992167,0.7,0.7
2013,Hernia (K40-K46),Hernia,Georgia,44,9992167,0.4,0.4
2013,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Georgia,898,9992167,9,8.5
2013,Cholelithiasis and other disorders of gallbladder (K80-K82),Cholelithiasis and other disorders of gallbladder,Georgia,89,9992167,0.9,1
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Georgia,1652,9992167,16.5,18.1
2013,"Infections of kidney (N10-N12,N13.6,N15.1)",Infections of kidney,Georgia,13,9992167,,
2013,"Pregnancy, childbirth and the puerperium (O00-O99)","Pregnancy, childbirth and the puerperium",Georgia,82,9992167,0.8,0.8
2013,Certain conditions originating in the perinatal period (P00-P96),Conditions originated in perinatal period,Georgia,505,9992167,5.1,5.3
2013,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Congenital malformations,Georgia,284,9992167,2.8,2.9
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Georgia,3727,9992167,37.3,38.3
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Georgia,1212,9992167,12.1,12
2013,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Assault (homicide),Georgia,641,9992167,6.4,6.4
2013,"Legal intervention (Y35,Y89.0)",Legal intervention,Georgia,16,9992167,,
2013,"Complications of medical and surgical care (Y40-Y84,Y88)",Complications of medical and surgical care,Georgia,87,9992167,0.9,0.9
2013,Enterocolitis due to Clostridium difficile (A04.7),Enterocolitis due to Clostridium difficile,Georgia,149,9992167,1.5,1.7
2013,Septicemia (A40-A41),Septicemia,Hawaii,149,1404054,10.6,8.6
2013,Viral hepatitis (B15-B19),Viral hepatitis,Hawaii,38,1404054,2.7,2.3
2013,Malignant neoplasms (C00-C97),Cancer,Hawaii,2332,1404054,166.1,135.5
2013,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",In situ neoplasms,Hawaii,57,1404054,4.1,3.2
2013,Anemias (D50-D64),Anemias,Hawaii,16,1404054,,
2013,Diabetes mellitus (E10-E14),Diabetes,Hawaii,271,1404054,19.3,15.5
2013,Parkinson disease (G20-G21),Parkinson disease,Hawaii,98,1404054,7,5.2
2013,Alzheimer disease (G30),Alzheimer's disease,Hawaii,260,1404054,18.5,12.6
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,2521,1404054,179.6,139
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension,Hawaii,112,1404054,8,6
2013,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,634,1404054,45.2,34.8
2013,Aortic aneurysm and dissection (I71),Aortic aneurysm and dissection,Hawaii,59,1404054,4.2,3.3
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,457,1404054,32.5,24.1
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,279,1404054,19.9,15.6
2013,Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Hawaii,110,1404054,7.8,5.6
2013,Peptic ulcer (K25-K28),Peptic ulcer,Hawaii,22,1404054,1.6,1.2
2013,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Hawaii,112,1404054,8,6.9
2013,Cholelithiasis and other disorders of gallbladder (K80-K82),Cholelithiasis and other disorders of gallbladder,Hawaii,20,1404054,1.4,1.2
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Hawaii,209,1404054,14.9,11.3
2013,Certain conditions originating in the perinatal period (P00-P96),Conditions originated in perinatal period,Hawaii,75,1404054,5.3,5.5
2013,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Congenital malformations,Hawaii,37,1404054,2.6,2.7
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Hawaii,467,1404054,33.3,30.1
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Hawaii,171,1404054,12.2,11.8
2013,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Assault (homicide),Hawaii,33,1404054,2.4,2.4
2013,"Complications of medical and surgical care (Y40-Y84,Y88)",Complications of medical and surgical care,Hawaii,10,1404054,,
2013,Septicemia (A40-A41),Septicemia,Idaho,100,1612136,6.2,5.7
2013,Viral hepatitis (B15-B19),Viral hepatitis,Idaho,50,1612136,3.1,2.6
2013,Malignant neoplasms (C00-C97),Cancer,Idaho,2707,1612136,167.9,156.2
2013,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",In situ neoplasms,Idaho,59,1612136,3.7,3.5
2013,Anemias (D50-D64),Anemias,Idaho,23,1612136,1.4,1.3
2013,Diabetes mellitus (E10-E14),Diabetes,Idaho,404,1612136,25.1,23.7
2013,Nutritional deficiencies (E40-E64),Nutritional deficiencies,Idaho,23,1612136,1.4,1.4
2013,Parkinson disease (G20-G21),Parkinson disease,Idaho,142,1612136,8.8,8.8
2013,Alzheimer disease (G30),Alzheimer's disease,Idaho,347,1612136,21.5,21
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,2495,1612136,154.8,145.4
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension,Idaho,135,1612136,8.4,8
2013,Cerebrovascular diseases (I60-I69),Stroke,Idaho,598,1612136,37.1,35.4
2013,Atherosclerosis (I70),Atherosclerosis,Idaho,26,1612136,1.6,1.5
2013,Aortic aneurysm and dissection (I71),Aortic aneurysm and dissection,Idaho,54,1612136,3.3,3.2
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,259,1612136,16.1,15.1
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,808,1612136,50.1,46.7
2013,Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Idaho,91,1612136,5.6,5.4
2013,Peptic ulcer (K25-K28),Peptic ulcer,Idaho,25,1612136,1.6,1.4
2013,Hernia (K40-K46),Hernia,Idaho,11,1612136,,
2013,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Idaho,207,1612136,12.8,11.7
2013,Cholelithiasis and other disorders of gallbladder (K80-K82),Cholelithiasis and other disorders of gallbladder,Idaho,14,1612136,,
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Idaho,148,1612136,9.2,8.8
2013,Certain conditions originating in the perinatal period (P00-P96),Conditions originated in perinatal period,Idaho,63,1612136,3.9,3.9
2013,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Congenital malformations,Idaho,49,1612136,3,3
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Idaho,776,1612136,48.1,47.7
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Idaho,308,1612136,19.1,19.2
2013,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Assault (homicide),Idaho,31,1612136,1.9,2
2013,"Complications of medical and surgical care (Y40-Y84,Y88)",Complications of medical and surgical care,Idaho,17,1612136,,
2013,Enterocolitis due to Clostridium difficile (A04.7),Enterocolitis due to Clostridium difficile,Idaho,18,1612136,,
2013,Tuberculosis (A16-A19),Tuberculosis,Illinois,19,12882135,,
2013,Septicemia (A40-A41),Septicemia,Illinois,1697,12882135,13.2,11.9
2013,Viral hepatitis (B15-B19),Viral hepatitis,Illinois,187,12882135,1.5,1.3
2013,Human immunodeficiency virus (HIV) disease (B20-B24),Human immunodeficiency virus,Illinois,188,12882135,1.5,1.4
2013,Malignant neoplasms (C00-C97),Cancer,Illinois,24491,12882135,190.1,171.9
2013,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",In situ neoplasms,Illinois,637,12882135,4.9,4.5
2013,Anemias (D50-D64),Anemias,Illinois,228,12882135,1.8,1.6
2013,Diabetes mellitus (E10-E14),Diabetes,Illinois,2798,12882135,21.7,19.7
2013,Nutritional deficiencies (E40-E64),Nutritional deficiencies,Illinois,106,12882135,0.8,0.7
2013,"Meningitis (G00,G03)",Meningitis,Illinois,24,12882135,0.2,0.2
2013,Parkinson disease (G20-G21),Parkinson disease,Illinois,1044,12882135,8.1,7.5
2013,Alzheimer disease (G30),Alzheimer's disease,Illinois,2919,12882135,22.7,19.8
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,24839,12882135,192.8,170.9
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension,Illinois,1049,12882135,8.1,7.2
2013,Cerebrovascular diseases (I60-I69),Stroke,Illinois,5294,12882135,41.1,36.7
2013,Atherosclerosis (I70),Atherosclerosis,Illinois,245,12882135,1.9,1.7
2013,Aortic aneurysm and dissection (I71),Aortic aneurysm and dissection,Illinois,416,12882135,3.2,3
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2441,12882135,18.9,16.8
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,5532,12882135,42.9,39.3
2013,Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Illinois,844,12882135,6.6,5.9
2013,Peptic ulcer (K25-K28),Peptic ulcer,Illinois,100,12882135,0.8,0.7
2013,Diseases of appendix (K35-K38),Diseases of appendix,Illinois,13,12882135,,
2013,Hernia (K40-K46),Hernia,Illinois,71,12882135,0.6,0.5
2013,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Illinois,1279,12882135,9.9,9
2013,Cholelithiasis and other disorders of gallbladder (K80-K82),Cholelithiasis and other disorders of gallbladder,Illinois,140,12882135,1.1,1
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Illinois,2444,12882135,19,17.1
2013,"Infections of kidney (N10-N12,N13.6,N15.1)",Infections of kidney,Illinois,17,12882135,,
2013,Hyperplasia of prostate (N40),Hyperplasia of prostate,Illinois,11,12882135,,
2013,"Pregnancy, childbirth and the puerperium (O00-O99)","Pregnancy, childbirth and the puerperium",Illinois,27,12882135,0.2,0.2
2013,Certain conditions originating in the perinatal period (P00-P96),Conditions originated in perinatal period,Illinois,504,12882135,3.9,4.4
2013,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Congenital malformations,Illinois,357,12882135,2.8,2.9
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Illinois,4511,12882135,35,33.6
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Illinois,1321,12882135,10.3,9.9
2013,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Assault (homicide),Illinois,792,12882135,6.1,6.2
2013,"Legal intervention (Y35,Y89.0)",Legal intervention,Illinois,16,12882135,,
2013,"Complications of medical and surgical care (Y40-Y84,Y88)",Complications of medical and surgical care,Illinois,98,12882135,0.8,0.7
2013,Enterocolitis due to Clostridium difficile (A04.7),Enterocolitis due to Clostridium difficile,Illinois,336,12882135,2.6,2.4
2013,Septicemia (A40-A41),Septicemia,Indiana,1024,6570902,15.6,14
2013,Viral hepatitis (B15-B19),Viral hepatitis,Indiana,116,6570902,1.8,1.5
2013,Human immunodeficiency virus (HIV) disease (B20-B24),Human immunodeficiency virus,Indiana,77,6570902,1.2,1.1
2013,Malignant neoplasms (C00-C97),Cancer,Indiana,13258,6570902,201.8,179.5
2013,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",In situ neoplasms,Indiana,402,6570902,6.1,5.6
2013,Anemias (D50-D64),Anemias,Indiana,142,6570902,2.2,1.9
2013,Diabetes mellitus (E10-E14),Diabetes,Indiana,1943,6570902,29.6,26.3
2013,Nutritional deficiencies (E40-E64),Nutritional deficiencies,Indiana,120,6570902,1.8,1.6
2013,"Meningitis (G00,G03)",Meningitis,Indiana,11,6570902,,
2013,Parkinson disease (G20-G21),Parkinson disease,Indiana,555,6570902,8.4,7.8
2013,Alzheimer disease (G30),Alzheimer's disease,Indiana,2104,6570902,32,28.5
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,13773,6570902,209.6,186.2
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension,Indiana,651,6570902,9.9,8.7
2013,Cerebrovascular diseases (I60-I69),Stroke,Indiana,2996,6570902,45.6,40.7
2013,Atherosclerosis (I70),Atherosclerosis,Indiana,156,6570902,2.4,2.1
2013,Aortic aneurysm and dissection (I71),Aortic aneurysm and dissection,Indiana,277,6570902,4.2,3.8
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1132,6570902,17.2,15.3
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,4266,6570902,64.9,58.4
2013,Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Indiana,449,6570902,6.8,6.1
2013,Peptic ulcer (K25-K28),Peptic ulcer,Indiana,42,6570902,0.6,0.6
2013,Hernia (K40-K46),Hernia,Indiana,42,6570902,0.6,0.6
2013,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Indiana,752,6570902,11.4,10.1
2013,Cholelithiasis and other disorders of gallbladder (K80-K82),Cholelithiasis and other disorders of gallbladder,Indiana,57,6570902,0.9,0.8
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Indiana,1352,6570902,20.6,18.4
2013,"Infections of kidney (N10-N12,N13.6,N15.1)",Infections of kidney,Indiana,17,6570902,,
2013,Hyperplasia of prostate (N40),Hyperplasia of prostate,Indiana,12,6570902,,
2013,"Pregnancy, childbirth and the puerperium (O00-O99)","Pregnancy, childbirth and the puerperium",Indiana,35,6570902,0.5,0.6
2013,Certain conditions originating in the perinatal period (P00-P96),Conditions originated in perinatal period,Indiana,286,6570902,4.4,4.8
2013,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Congenital malformations,Indiana,242,6570902,3.7,3.8
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Indiana,2898,6570902,44.1,43.1
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Indiana,944,6570902,14.4,14.2
